contract_address,is-upc-groundtruth,is-proxy-groundtruth,implementation-contracts
0x07ced903e6ad0278cc32bc83a3fc97112f763722,UPC,Proxy,"['0xd455eae775ca6c876004dfca0472dfce51d9abdd', '0x83449adb81ad6726f8274934eb60141be2ae035a', '0xacf1219d079ade19d9d9851021a89ed9e8448188']"
0x0ab2851cf7bdd6309c8507ea5cc52e2ec3ece8dc,UPC,Proxy,"['0x43c3983778ec88f0c383134e812c0c58a819add0', '0x5d382e896e5eac5adc123f29e3152472f3e5794e']"
0x0af9087fe3e8e834f3339fe4bee87705e84fd488,UPC,Proxy,"['0x89db3b59381bc06fe9bf74532afd777e5f78ef02', '0xc70899764757177dacc465d8111daeae9c0f0ccd', '0x2a1a55bb29701ef4c2c2625a10496ab1021d6799', '0x7d5bd971d1615f3397d9a9f8f293473147380169', '0x8949ff2ce5ea72a4e61bbbd91a684db84c138f97', '0xd3a0c5fe67adaeaa087c607d4c5b8e4fc4f94a32', '0x2a4cd39d43c294a484ca546e727d415ad008682e', '0xa0ba75dcc0aa07a41306a05f1cf5a9ad6f756ec7', '0x8845956ae47ff9d704fccedf416dd39ef493b26c', '0xec24ebcbc5f37f4a01641695595bd678fd4f95d8', '0xe7f1a0bd32e35c610ec5b62d47df58583c4f0720', '0x08629f7ac0441f29bbc8ae2cfb2658acadf4d031', '0x63b915fbbd508f149583b7a7135f00e3b98d5032', '0xcd7081696afff9f3a35a1d32de8554e247523eb3', '0xb426c1b7fabea9ea6a273e8427040568a8c7df13', '0xe2622f4cbe691d8d9ac4a59f11eefa5d9ff4d483', '0xdfa2c3dacc4a2ed2b2deec6cbe1821d8052d3a29', '0x253086d1bc86e453ce08024055456ff3b88d2a89']"
0x0bc09825ce9433b2cdf60891e1b50a300b069dd2,UPC,Proxy,"['0x2457d958dbebacc9daa41b47592faca5845f8fc3', '0xe0cde6bed9e94ea527fd3863b9f8b53146159e14', '0x10bf33cbdddcfca2c2d8ccf3d339ac34215f6375']"
0x0bdc1f983bc82b8f6f6bccbf9810a9cdc1fe455f,UPC,Proxy,"['0xab4a3d3f85d7c34694226e43b409cbc6db0479d5', '0x9cd3c56fd8bcee38713eb3720d15612813231675', '0x0285a1febd0404271b1d94c794550e5df3d6f22a', '0x1f1a9d03ef58b5d07bd39f1eaa05cf883d545e90', '0xbab537b7ae2fcb00eea7e91fa4782eebad3b6d10']"
0x0cace321dfc4c4be961b9b486f0b03f6285b68a2,UPC,Proxy,"['0x0befca23ce60a30dcc77a87137ed749661a8ca69', '0x05366df4fd6b672acbcd0248e6bdaf66c881122c', '0x943d71ed2a27e2cab27bb2c79488eec3cd2db33b', '0x42eaecd1cd7fef59172b00b024f1eef4743adb42']"
0x0d5dc686d0a2abbfdafdfb4d0533e886517d4e83,UPC,Proxy,"['0x34cfac646f301356faa8b21e94227e3583fe3f5f', '0xd9db270c1b5e3bd161e8c8503c55ceabee709552']"
0x111112a8d812c22e7d54e84da354c8344ea2cf11,UPC,Proxy,"['0x43f705a87e32558f3698e41b9ee15933c71a3943', '0x6701c8a1afe98307c1fa3e727ada07132966d1c3']"
0x111a75e91625142e85193b67b10e53acf82838cd,UPC,Proxy,"['0x2457d958dbebacc9daa41b47592faca5845f8fc3', '0xe0cde6bed9e94ea527fd3863b9f8b53146159e14']"
0x111eb123d0ceeea59a3736ae1767f9e756be8160,UPC,Proxy,"['0x64c8a67da288c1332f3efa672c3588d9905218b2', '0x5d3290c58ab291f996d1445431c2e8b9cc623864', '0x352bd56cbf56f192c4922c9695c25bbb48ebfe56']"
0x12d15efc3c9661ad68209cd197d416bfd9b145f5,UPC,Proxy,"['0x2bae8468aac9f76b5f6be9f477c4acea5f2796cf', '0xc098da9878c5ee3bf895d3fbd8f720465d0e83b4']"
0x1344a36a1b56144c3bc62e7757377d288fde0369,UPC,Proxy,"['0x123fca954ea894305b684f56a0d043169a5aa7e4', '0x924511a12967121cdaa48de01746776a13974262', '0x4c7b456ec8fcb19fb4e6a11a04bc3ec1d71dc1a8', '0x2c67b0c0493e358cf368073bc0b5fa6f01e981e0', '0x19152dda25a96d0ca244f0d7f3f13a966f392b23', '0xc381701140f65d54e62339d2138f8728fea21e1a', '0x774d65f16fc367a4e62d1986799c394d7036843c', '0x5b3dd2d21bae032cc91d898efb97d995020095d4', '0x99eb7cbcf119dc2a93038f98153909f80ec3fca8', '0x2cc280279b8572fcdc100e2d01ca594a00031cb0']"
0x1436c8f24f886125c6d4f287dde6aabe16af3e37,UPC,Proxy,"['0xac3fe07f51c51153e181be892e4e37326eea13da', '0x1b3694907ed7459c7b0116e7c6a4b7788288577f']"
0x14a55f107171016da42d61439cead4b3ccb0bc1e,UPC,Proxy,"['0x1f288e1ad8aff1aaa26ecfd4c4ccc1780bde73df', '0xebc43704cd5bc06ce7e1b6c68fe07fe22c1c8d15']"
0x1549660fa1c9cef15cd892a8bdc5a9fdf9be422e,UPC,Proxy,"['0x237edcdd43349227ef511581cc834962ecf23076', '0xe45a5176bc0f2c1198e2451c4e4501d4ed9b65a6', '0x20af9e54a3670ef6a601bca1f1ec22b1f93cbe23']"
0x15ed28de4e4f711095b07082c484b3a93313d6bf,UPC,Proxy,"['0x1b3694907ed7459c7b0116e7c6a4b7788288577f', '0xac3fe07f51c51153e181be892e4e37326eea13da']"
0x163044e448a71f9eeedb587a1835cc3d49d5112e,UPC,Proxy,"['0x9883be65b483642a7345f17a5b1814923f171b61', '0xf88e178b1b089f1b00634740b31f7faff44cc9db']"
0x16388463d60ffe0661cf7f1f31a7d658ac790ff7,UPC,Proxy,"['0x34cfac646f301356faa8b21e94227e3583fe3f5f', '0xd9db270c1b5e3bd161e8c8503c55ceabee709552']"
0x16cea306506c387713c70b9c1205fd5ac997e78e,UPC,Proxy,"['0xd9db270c1b5e3bd161e8c8503c55ceabee709552', '0x34cfac646f301356faa8b21e94227e3583fe3f5f']"
0x18a0da358a0c792fd47dd4a620b7069801cda24f,UPC,Proxy,"['0x6a7d6d1a332ae82ceeb4396daf53c5527a7e7665', '0x33aea5bffc1f88a82e7fb32f5815f58eb2e40ddb']"
0x191bce16cecaa31e6e29a2e7f7d09484cd339799,UPC,Proxy,"['0x43c3983778ec88f0c383134e812c0c58a819add0', '0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4']"
0x1985426d77c431fc95e5ca51547bcb9b793e8482,UPC,Proxy,"['0x0e0f3c7a8407153b7b9ae52485ebd346688432fc', '0x290a031591a6317864a7e57c4e88627586db8900']"
0x1b83ba4527c837d462d5b78d65a097dabae5ea89,UPC,Proxy,"['0x891dee0483ebaa922e274ddd2ebbaa2d33468a38', '0x1b3694907ed7459c7b0116e7c6a4b7788288577f']"
0x1ca57cbf18ab08119acb4ca2517650ffc3ba6d40,UPC,Proxy,"['0x34cfac646f301356faa8b21e94227e3583fe3f5f', '0xb6029ea3b2c51d09a50b53ca8012feeb05bda35a']"
0x1d0ec4a86ac39fef4485169b4d14dc39d0ea64cd,UPC,Proxy,"['0x3648aba4aaa8d2277e87ebd34d984353b2f49399', '0x8660384dc55276084b684162887a8dab04ae76b0']"
0x1dfa1e1ba2d09fe1c32e3a76178ef68e36f3be51,UPC,Proxy,"['0x673a393ebb44b96c1146dea838dd3f3b3980f7f8', '0x289f9098ee3e501c741de22d3b820ba756712f56', '0xa9fb799b9a38418308d4fc7c4204bd081d89c70e', '0xb3a8ac2bf9fe7c74b6762887bce5cd5d891d7b95']"
0x1e8e3765faab972769a8ae3fd5b5ba8b61fb3073,UPC,Proxy,"['0x6fab28284ca4be91f66791daeead96eb2261a935', '0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2']"
0x1f28ed9d4792a567dad779235c2b766ab84d8e33,UPC,Proxy,"['0xd9db270c1b5e3bd161e8c8503c55ceabee709552', '0x34cfac646f301356faa8b21e94227e3583fe3f5f']"
0x20bda2f374b19c110d944dfe27efb3f95d122f17,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x786d32ff5c2ea8d9b0e9a816ff8e2d215e9f4633']"
0x20f780a973856b93f63670377900c1d2a50a77c4,UPC,Proxy,"['0xba5cf0bc2cf7a1be32705a64b9cc808eb64a2625', '0xe4ac19434cef450ead2942fa9ab01ec8fc0cf181', '0xdad95f1ec9360ffd5c942592b9a5988172134a35', '0x917ef4f231cbd0972a10ec3453f40762c488e6fa', '0x019d9a8e15f2048353ff8a71b31d09d8ab4bc379', '0x90259d1416e5aea964eac2441aa20e9fb2d99262']"
0x2137ffbbb279218e1a61d4483ded9c9a017e9257,UPC,Proxy,"['0x703657161ea4ad3975bc6872479a45648e23cc98', '0xe620699ecd0f20c0b89029f5d51d95b14090c8cb', '0xb9644d83267e702c7149cdb80a23d360cba04242', '0xc5d34b3de92c9cca7e6e58552cff4f6371a5ebf8', '0x773782842f30e8061df12d3c0d1b5913cbfb3a14', '0xc1d8e2f93c5e3c9e6f0b2ae7b7e6b920d62396f4', '0x0bcc18273c4f51e5631deb880fe5639cc3244239', '0x34559c77c9db1e95633de37de054b186cf671f32', '0xcb5dfd5c162d5377a5538b48d520e50a9953b0af']"
0x21f9151d6e06f834751b614c2ff40fc28811b235,UPC,Proxy,"['0xe0cde6bed9e94ea527fd3863b9f8b53146159e14', '0x10bf33cbdddcfca2c2d8ccf3d339ac34215f6375', '0x2457d958dbebacc9daa41b47592faca5845f8fc3']"
0x225d3822de44e58ee935440e0c0b829c4232086e,UPC,Proxy,"['0xd9db270c1b5e3bd161e8c8503c55ceabee709552', '0x34cfac646f301356faa8b21e94227e3583fe3f5f']"
0x22cb2bd444047d403187f5130352857d390a3b7d,UPC,Proxy,"['0x94503a9effcd889ae3dc6785ba4633531a970ea4', '0x28a36302bf7266e44e26564ca2b1e108e2b4ffe4']"
0x23706b3d3a6667fafa53fcbf54f4933e5f912471,UPC,Proxy,"['0x295e62aa2b2f79c7aefedd65ef358b2d3a80d51f', '0xc9afbcaa1c4e180654284fd5db29e978a420f374', '0xcd4fd3fbc5a1f818fae704054c28b1ff2070ec1c']"
0x2370d011f5e2e316d27ed2496dd3cf24809e24e7,UPC,Proxy,"['0xb01faa3830d10cd9a256adb8dc030aeca0a8f38a', '0xab15c9c7bc9644988212fb8562f004653237851f']"
0x23bf44d3c8c82e41d0efaaa9fdc66466c1dd5f6c,UPC,Proxy,"['0x1ee9e817143f5d041c501ecdae1335368af70261', '0x145e28ece033f84219ded22266d7d1c409aa53a0', '0x1a0a086a6ecc74dd0ba1ac82e5fc60003155e632', '0x41659e5b20880b3bd10685ee3f74b887a5ac6b82', '0x738740709df25d19d3a0af5c8784b3d186489148']"
0x243daa239c68a2f3c29082c560d8d85ac7872149,UPC,Proxy,"['0x3fa2b2480ae2e32442e6fa6a126360b341f0823c', '0x2194564d6ea21bf03c057977a85b64d757596332']"
0x2493fc5c0c3b8ea49e04f5379022afeabe65b7e9,UPC,Proxy,"['0x7b1a10dcb9f715bda68fe11fbb57183b7bfb61e1', '0x47cb06f40422b9d6027313f92858f647a88e81cb', '0x857031452d3fd1c553a215b80959386f0a072289', '0x21e5dabce94aa3f3e84fd7ebd3a42f52710d18b4', '0xe989f941879ffb84c4083c3ebaa109c7eea17ae6', '0x863597b22a2de9dcb90fc17d93e2630495f42e62', '0x2aceb0ff1a5630489bb177b0fd274379d1abde4e', '0xd0a2cf0e34e47360dab3ac09d23541bfa66df3c7']"
0x24f3b37934d1ab26b7bda7f86781c90949ae3a79,UPC,Proxy,"['0x891dee0483ebaa922e274ddd2ebbaa2d33468a38', '0xac3fe07f51c51153e181be892e4e37326eea13da', '0x1b3694907ed7459c7b0116e7c6a4b7788288577f']"
0x25b465df7aee152ca2de99771527004b4f48a7e5,UPC,Proxy,"['0x237edcdd43349227ef511581cc834962ecf23076', '0xe45a5176bc0f2c1198e2451c4e4501d4ed9b65a6', '0x2e1723d1dfa2947f0d08d5c5d214b71def4f951f', '0x20af9e54a3670ef6a601bca1f1ec22b1f93cbe23']"
0x25bc339170adbff2b7b9ede682072577fa9d96e8,UPC,Proxy,"['0x8c50862320e97ac1bb8d914805397e8de848b5fa', '0x7d4167f56dab086ac119eec8ff013dc4f7754a1c', '0x1ba2f447e620e3ec027992d20234a9715a124041']"
0x261b45d85ccfeabb11f022eba346ee8d1cd488c0,UPC,Proxy,"['0x806a196872beff0cde5663cbc1d8962309444932', '0xf4dd399f6584b4ffd925c86782025a4282429d7c', '0x2ab1c43614723401d790f0d67333379d0b3dd7eb', '0x56b481ba9f338144fa40c84fb0f4c87b9f4d6dfe']"
0x26231a65ef80706307bbe71f032dc1e5bf28ce43,UPC,Proxy,"['0x52b8365861d3f13f626fa8346b57e815c4e52468', '0x66c9e3f2bef64cf65a54a5e96bbc43cc1e006009', '0x75df2d681f1cf060d2c783a990a0a9859b519433']"
0x26267e41ceca7c8e0f143554af707336f27fa051,UPC,Proxy,"['0xbdaddc6a1321ed458b53ab9e51dc0de8dba78d43', '0xd77e28a1b9a9cfe1fc2eee70e391c05d25853cbf', '0x8530fb4fc2acfb46b63572954a75890cf4de12cd']"
0x2809a8737477a534df65c4b4cae43d0365e52035,UPC,Proxy,"['0xdc42356b9ca445e8a070de298c908bdde06a4c07', '0x90f125232712a156b7166ff2aba1ce1e67ece03f']"
0x283501f44e60b412ebd92f9d88989c4d6f4e7726,UPC,Proxy,"['0x8644f7cbb91a280e20b0b9e3f20dbf611f2eddbb', '0x8ab7963b684bb3aaad11f8a10038786c06e1b7e3']"
0x28576b9810988ba806f00a5fb4c318111a26b143,UPC,Proxy,"['0x4a8a85c19c7535df366fa8ef682273f224a2c05a', '0x3d5d9ce516d5d17d223ff9a054758791d7ba915d', '0xdf857e38d7ebb44f76e92df68b34fcdcd51d5779']"
0x28d5b2e6f30a9b54dcbe8792543fb0232f4f3658,UPC,Proxy,"['0x2d34b1f7b7dd54d088e4fda63ef1e10b07edf6e8', '0x9fc85ef59c8200d0f4386ebd0e40f754c6ed25ed']"
0x29989769868a93923fe0e813f436db68a3685067,UPC,Proxy,"['0x077764e760606735a3141f5636db1ea85874e74c', '0xd6d379ff1992bd78e8ea71900fb0c0946b517e02', '0x7dc7385e3bdd41d3927d9743e24eaeb67e168018']"
0x29ae0035083aee852debf2d97896496978a665fe,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x786d32ff5c2ea8d9b0e9a816ff8e2d215e9f4633']"
0x2ae21632cbcc5a2835238258b8bfb627bed139fd,UPC,Proxy,"['0xa5be4ae152d77682b466a9f00b0cb0dd1432820b', '0x8df74f25672adae9866c4b33f1f906e05a3a5087', '0x5a85c7b99f11a98c712bbc8ba63f63d78667b82b', '0x95ce8cc7625bb8ce7f1774b0545053fb516dbc56']"
0x2b93824ad1c8c2dd79351facae9473eaef062366,UPC,Proxy,"['0xed732d77a00c9c2c4b76d60629079edebb3b88c9', '0x3645729256654ae6fff0e8afd4f3c9b1aa2267dc', '0x866821c58129aec78eaaddb3e1182899d75c707e']"
0x2c671c44e205147792fb33ee889fe112e3e34579,UPC,Proxy,"['0x4aea23d94197414df05d544647b4ee6f194458fe', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x2d77b594b9bbaed03221f7c63af8c4307432daf1,UPC,Proxy,"['0x07885ac3e1a06bc13e25ec716bc46f0360c52663', '0xc4d6a78a265e656af202ef265863828b8053f016']"
0x2d7d5f298067e81e8827eb686428881f4c988dc1,UPC,Proxy,"['0xfb94aefaad9cb27c95feb8b284bfa73621539a2f', '0xa77c7f3ba954f4a420d8c51e33de23b36daabbac']"
0x2e8891aa76743ee96547acb764a69b87872423f8,UPC,Proxy,"['0xd5cedf4b77301e6b4acfa72b72dd1de5f8bd61ed', '0x8693f68a25fca28d1bd56a4c3147555b8d707bf8']"
0x2ec70d3ff3fd7ac5c2a72aaa64a398b6ca7428a5,UPC,Proxy,"['0x102fe02ad4f1e3af3594526817d055260b5f7190', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x2face815247a997eaa29881c16f75fd83f4df65b,UPC,Proxy,"['0x53f1e2cfbbd04368b270c179fcc8468479b8c945', '0x948ea9a7128d864e3b39ec4d61ffaca4d8d06610']"
0x30916e14c139d65cafbeecb3ea525c59df643281,UPC,Proxy,"['0x4aea23d94197414df05d544647b4ee6f194458fe', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x30f649d418af7358f9c8cb036219fc7f1b646309,UPC,Proxy,"['0xbdf4538fb1a3863fa48e96a081911d04a21fbc49', '0xde5f08d80ce23e959cfff6bebbaf5998fe9aa7a8']"
0x33ba6a0b16750206195c777879edd8706204154b,UPC,Proxy,"['0xe0cde6bed9e94ea527fd3863b9f8b53146159e14', '0x2457d958dbebacc9daa41b47592faca5845f8fc3']"
0x3417973b71fdb5a9317b802e8393ebc8d53a88a5,UPC,Proxy,"['0xbef67a278aabc7e7223cc3b55413cf75cfcd5929', '0x390360ad5e6cedcb3217bf26c155a71d885e7c0a']"
0x34618270647971a3203579380b61de79ecc474d1,UPC,Proxy,"['0x8cd1c754d637365718fce7cf5da4d8ca94736a60', '0xb625da6b38fd7c62747c777121140ca4b3d7fd05', '0xa924a06bc2ac9eb3c18e95fd23306ab1e77cf950']"
0x362fa9d0bca5d19f743db50738345ce2b40ec99f,UPC,Proxy,"['0x356043b460ea561064f43a712405cec690385af3', '0xed7b69d4ffadecff9a14bb7c713ae2459cd6f7b9', '0x6260a58751fb7c1445e9208284edf7114b9e3269', '0x36d91a99cb04d3fc8515cc19190cf8955b12282a', '0x349aeb7b7accb2e2c9e586b090b615cb19a6de2c', '0xfeb1f3d244f689a0512533ea9030e02e122d7921', '0xe10f73a5021f077a08a500be46ab379afe8481c6', '0x629af5d9d1adcec574f0a59e8811f02bbce178be', '0xd4a108ec77d665c6981e4a8a1ed811f344fec68f', '0xaf3c03264b1f6e64c1eefd8a56693386b8c5fee5', '0xa328efcf6203ed2b22a4f7b07b75498987c3328b', '0xe153e290ee9ae943b02f2d6563f8a4b8e69a5ef3', '0x3b5d2e91ed21e4bb004ce82125bfb59312e13222', '0x485c8ffe2535b132847f385db066e8ba946768ca']"
0x38605b7b163c2c3161e44baf919ad850a31e305b,UPC,Proxy,"['0xe45a5176bc0f2c1198e2451c4e4501d4ed9b65a6', '0x2e1723d1dfa2947f0d08d5c5d214b71def4f951f', '0x20af9e54a3670ef6a601bca1f1ec22b1f93cbe23', '0x237edcdd43349227ef511581cc834962ecf23076']"
0x3888661f6830da8f12e0a25ca63dc1eeb306e902,UPC,Proxy,"['0xfb2d35a0be9c1dec3cd1177a675479141f1cd026', '0xa494335d85af8e44da1a364a83f017ad40d6a6cb']"
0x38de42f4ba8a35056b33a746a6b45be9b1c3b9d2,UPC,Proxy,"['0xef8cf4651f2a7f0666817f626441aaddcb2695fb', '0x64622768e55dc2ec61a99c566094f4c45bbc294d', '0xf62ff4dbbdfe691b08ff0a0d25fd3e15600941f2']"
0x39cbe44fe0161785f643b53489a549d802478ddf,UPC,Proxy,"['0x9d34ac0dfa03941c0a9e5c535f23b82c6b0e536f', '0x093d0d62101d1cec15ab5cb53b876b1f3ca83ca1', '0xc6f8ba0b5696bbb2b494a0f628db5740ce6ab5f8']"
0x3a9299be789ac3730e4e4c49d6d2ad1b8bc34dff,UPC,Proxy,"['0x0a5dcf330ba39434dbda59b982a3dd09759cc788', '0xf5fc23d2a3e3fabd67a1747dfc0a77dbe9b2173e']"
0x3ad9c40e0c104515fc31c39230e7f3f334dd6587,UPC,Proxy,"['0xde51da333b9de32aceef04514e2e17e0676fc858', '0x83c8e59dad2905e53203f8448f84bd525d82b56b', '0x0d1b79e097d69766f823553d46df98eb02116f3c', '0x0ab54e29c375bb7fecc8e08b3cd1d9095eae8c8b', '0xd20ca343fe49dab5c69dce859dfe1a694def6455']"
0x3b3c2dacfdd7b620c8916a5f7aa6476bdfb1aa07,UPC,Proxy,"['0x7890ab3543974b3f3b2413f9c5602fafa5529bb8', '0x33a38ffaabea69212c6c2a5488bd437598218fb4', '0xf5f0ff9ff6e582f5d029e420946ff4a368cc5ec3', '0xadb9a448479c809968e99548272c0c6b71cf8e4c', '0xbde80afca3e6560adb983bd0c50192d404ade113', '0xf1e7f41c0a0e1514af00bd51a68e3837af05c449', '0xc168690baca83fbea7a1d91cfd24840dd57e9410', '0x2b22c83037774ade8e21c6da25922cd9f237b33f']"
0x3c37cda5c30952e48afcc40443a9296e59daaca9,UPC,Proxy,"['0xbfb8d550b53f64f581df1da41dda0cb9e596aa0e', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x102fe02ad4f1e3af3594526817d055260b5f7190']"
0x3c7f0f090ff1421eff32e5346c24a3671d84ab69,UPC,Proxy,"['0x211deb5c0a28a213fcf5976ac22c70ff96b9004c', '0x237edcdd43349227ef511581cc834962ecf23076', '0x20af9e54a3670ef6a601bca1f1ec22b1f93cbe23', '0xd8cab604bdd8cbb7c3eb0c26f7dc3abffb005a92', '0xe45a5176bc0f2c1198e2451c4e4501d4ed9b65a6']"
0x3c81d482172cc273c3b91dd9d8eb212023d00521,UPC,Proxy,"['0x646060e9a537e7c889411dc860c82b64a0fad976', '0x9aa0c0b0e579f3c88d02cf0d0bec97887a4ccdcc']"
0x3caca7b48d0573d793d3b0279b5f0029180e83b6,UPC,Proxy,"['0xf69514931a892236fe5ddc1d9c725dac3115f360', '0x0630d1b8c2df3f0a68df578d02075027a6397173', '0x7d5a1804620e826d359b43b3b3d8a06785a0d4c1', '0xaa5b2bc7d6280829102afffecc7d6eeee19e6489', '0xd2c453512109f2cb8f9a27e59f041887e77a4e3a', '0x18672613c19b5c5f9dfef396d6436766d903807a', '0x794bbb7ae4397186c472420f8232a3f06a604f5e', '0x73023e67da4d8a0705fa434fc8553837c1fba03f', '0x3dff71b13909241590192806d9fd036648e4b4f3', '0x1e96de1c4a3bd866b5d3e9d39004de0c83fc1080', '0xd0c0d9621129dd1c1586a149b9ad6abce1d697a1', '0x28fc8f0c47cbd403a43f7bcf476a55a6405d613e', '0xe3cfb4d857b2e9be6e58146d8ba41231bf910a7e']"
0x3cfd8cf1ce0dcf673a8747eefa6702ee709ca5d9,UPC,Proxy,"['0x8428c33ec11bcde38b345e68d76a94e81956dcf4', '0xd8493d315ec1fbbd404f169ec5ecc21fa9a008bf']"
0x3d661db4ff8b6f1b3cb9b356593ccc978c0f8202,UPC,Proxy,"['0x5766c392ecc8deef0a1fad6286591d67414a58e2', '0xd8969609d81d4d72dc0a4cf533178bf72788d9f3']"
0x3e27d580fcf43efd7681103642332ceb705f89ed,UPC,Proxy,"['0x2e1723d1dfa2947f0d08d5c5d214b71def4f951f', '0x237edcdd43349227ef511581cc834962ecf23076', '0xe45a5176bc0f2c1198e2451c4e4501d4ed9b65a6', '0x20af9e54a3670ef6a601bca1f1ec22b1f93cbe23']"
0x3ee18b2214aff97000d974cf647e7c347e8fa585,UPC,Proxy,"['0x67145cdb0d69678e9c48106f646c1b7ef69813a4', '0x76364611e457b1f97cd58ffc332ddc7561a193f6', '0x91175aee6dac41b9c1f749ded077568ad93b84ca', '0xb203b2057e2f08adce8f73cc99709ffdd8edffea', '0x6c4c12987303b2c94b2c76c612fc5f4d2f0360f7']"
0x3ef241d9ae02f2253d8a1bf0b35d68eab9925b40,UPC,Proxy,"['0x94e92b32adf955494606b0119fd8a0d6f607de7f', '0x6e8ddddf0e9a6149c8e8752379d59a994bee6f51', '0x28fcbca67d84af0d6c384c9b24ea27d10b359d99']"
0x3f55bd3b432edc73bbb704fa5a29cc08dc1adbeb,UPC,Proxy,"['0x9982038f46a580321941b856f3eea650ae646991', '0xd3fa797c8cc5d353bc8e2dc303e8896d2ec7152f']"
0x4030afcbe7f1982616e330e684ec1622d5195eb4,UPC,Proxy,"['0xa7b855ec62ebf74dfaac14689be35b4a8bd5497c', '0x04576788e2d66a210256ebe909404b1f90cff38a']"
0x40c049c7d7fb97372d73eaddb71997cac68f3ddd,UPC,Proxy,"['0xb6029ea3b2c51d09a50b53ca8012feeb05bda35a', '0x8942595a2dc5181df0465af0d7be08c8f23c93af', '0x34cfac646f301356faa8b21e94227e3583fe3f5f']"
0x40fb4096e0acbf97d0087c3b7e4c6794aa24a32f,UPC,Proxy,"['0x56a2bedf331ca4a8cac4b11e7730af521848fcbd', '0x4535c200eda4d254c251b185dcc451c77d4a0627', '0x4e250702c6b2656e59649f2b2bdc31b7e5753456']"
0x41545f8b9472d758bb669ed8eaeeecd7a9c4ec29,UPC,Proxy,"['0x2a736aaca5199b5cf82646c9e6f6e7bc583ea94d', '0x7ff9f28d97e25230d6f7cc84e5289d5aa702dfce', '0x587969add789c13f64bcc34ff253bd9bfb78f38a']"
0x41a508e15f391b2aa3129c9fe054f9a48226ac4f,UPC,Proxy,"['0xaf3105520755511e606005cf5943476c91f5242c', '0x7617d4dc26dd4bc6b590de8b015986bbefe185a9', '0x3802eccb114a7e6c88e3d1199ccbbe5d5fcd2a81', '0xd7be6d306bc71da118a80c2cef3ede06a04b6ea4', '0x3b60382b98692a6533f3a5c8dbf7c7bc9cfbcd2c']"
0x41f4f1660e48a7aa1080353e8e9364599b799625,UPC,Proxy,"['0x237edcdd43349227ef511581cc834962ecf23076', '0xe45a5176bc0f2c1198e2451c4e4501d4ed9b65a6', '0xd8cab604bdd8cbb7c3eb0c26f7dc3abffb005a92', '0x20af9e54a3670ef6a601bca1f1ec22b1f93cbe23']"
0x427ad8e74eceb6e1885ecc7eb4a1d72b003ea62f,UPC,Proxy,"['0x0c0d76754e5e339a140f0578c7deefb3bfb5597b', '0xf86266df92651297546c14ea878329d31f2f076c']"
0x43eadd3cd43181b7ec4122a6ec74a59845d21c29,UPC,Proxy,"['0x10ebfb5f40cb607cf7d0f8afb39435ecc6512475', '0x587ee5716eede633fa4aeb3c2721920d9f376237', '0xe1f31218d5a655b381ae22eb799bb888615619f6', '0x5a63999f38bb0f5884e405b1e304816e34bafc93']"
0x443d2f2755db5942601fa062cc248aaa153313d3,UPC,Proxy,"['0x2bb93fbdfa5c9dcdb157b90524978727c871af3c', '0x850d3864022b960ec313f120aca7afe03df3394d', '0xef9c0c8cb6d7c5d36cb9ea0d6a1a4fca4e21aa20', '0x9ac39b3e72f3bc07520355a9be5398656c8bc514', '0xfd6d0c38211f29f6668a3e6886ca7dced0162208', '0xd2d6737d3f4ad0504c669ad9364c4a7318fb2092', '0x71fac51091a5dc87e02419ce22ab922d8c7e897a', '0x112841fc938be6a7ca514df75411a723632f8f0c', '0x408a45844cfe015e0e4afb2116475620dc4f1df3', '0x7d72243247aedb0d1d35787a2942107dd76338d8', '0x2519f663f9eeef84d85e607d63c39c1b6fe885a4', '0xabbc87e789a3d5ba5a9e976867e686dbf3f3121f', '0xdc99214431beb52877cde88c81155d29f61d6e09', '0x57eb1f2d8dff0360c0a4320cc42e7c4d0a4773ba', '0xf7752941cb46785a51b23859deb36fdf1e18af4d', '0x86e499d46fe5acb67292504ff22828d18e8ea347', '0xfdad22e653c103ef4310e4d68e88c8dc4705f2d1', '0xda7780d1bcccf32ac50da8956f9acead5a507576', '0xcbabfc142d6c3d4b3e83744132785a25ef967cc4', '0xdaf2593aaf8ef040e279c806aab8dedfe534d421', '0x1d4245f78eb23155de6ae98b92614a91d1c81a7b', '0xbe3c2149729a7c001fefc5b9c1ef829d242de0cc', '0x4202ffe860a2b77225d446bafb8e346e054da361', '0x5548851df6069a456421d70916ff6122bcfa7644']"
0x45c45799bcf6c7eb2df0da1240be04ce1d18cc69,UPC,Proxy,"['0x1b3694907ed7459c7b0116e7c6a4b7788288577f', '0xac3fe07f51c51153e181be892e4e37326eea13da']"
